iterations,fitness_level
0,0.01793690207386871
1,0.01793690207386871
2,0.01793690207386871
3,0.01793690207386871
4,0.01793690207386871
5,0.01793690207386871
6,0.01793690207386871
7,0.01793690207386871
8,0.01793690207386871
9,0.01793690207386871
10,0.01793690207386871
11,0.01793690207386871
12,0.01793690207386871
13,0.01793690207386871
14,0.01793690207386871
15,0.01793690207386871
16,0.01793690207386871
17,0.01793690207386871
18,0.01793690207386871
19,0.01793690207386871
20,0.01793690207386871
21,0.01793690207386871
22,0.01793690207386871
23,0.01793690207386871
24,0.01793690207386871
25,0.01793690207386871
26,0.01793690207386871
27,0.01793690207386871
28,0.01793690207386871
29,0.01793690207386871
30,0.01793690207386871
31,0.01793690207386871
32,0.01793690207386871
33,0.01793690207386871
34,0.01793690207386871
35,0.01793690207386871
36,0.01793690207386871
37,0.01793690207386871
38,0.01793690207386871
39,0.01793690207386871
40,0.01793690207386871
41,0.01793690207386871
42,0.01793690207386871
43,0.01793690207386871
44,0.01793690207386871
45,0.01793690207386871
46,0.01793690207386871
47,0.01793690207386871
48,0.01793690207386871
49,0.01793690207386871
50,0.01793690207386871
51,0.01793690207386871
52,0.01793690207386871
53,0.01793690207386871
54,0.01793690207386871
55,0.01793690207386871
56,0.01793690207386871
57,0.01793690207386871
58,0.01793690207386871
59,0.01793690207386871
60,0.01793690207386871
61,0.01793690207386871
62,0.01793690207386871
63,0.01793690207386871
64,0.01793690207386871
65,0.01793690207386871
66,0.01793690207386871
67,0.01793690207386871
68,0.01793690207386871
69,0.01793690207386871
70,0.01793690207386871
71,0.01793690207386871
72,0.01793690207386871
73,0.01793690207386871
74,0.01793690207386871
75,0.01793690207386871
76,0.01793690207386871
77,0.01793690207386871
78,0.01793690207386871
79,0.01793690207386871
80,0.01793690207386871
81,0.01793690207386871
82,0.01793690207386871
83,0.01793690207386871
84,0.01793690207386871
85,0.01793690207386871
86,0.01793690207386871
87,0.01793690207386871
88,0.01793690207386871
89,0.01793690207386871
90,0.01793690207386871
91,0.01793690207386871
92,0.01793690207386871
93,0.01793690207386871
94,0.01793690207386871
95,0.01793690207386871
96,0.01793690207386871
97,0.01793690207386871
98,0.01793690207386871
99,0.01793690207386871
